Iteration 1, loss = 21465.12800272
Iteration 10520, loss = 4191.24434988
Iteration 10521, loss = 4195.48032456
Iteration 10522, loss = 4195.51033098
Iteration 10523, loss = 4193.00835242
Iteration 10524, loss = 4193.21132454
Iteration 10525, loss = 4195.56624674
Iteration 10526, loss = 4191.98431784
Iteration 10527, loss = 4195.49357055
Iteration 10528, loss = 4193.97604326
Iteration 10529, loss = 4194.90023623
Iteration 10530, loss = 4192.73927581
Iteration 10531, loss = 4192.14792847
Iteration 10532, loss = 4193.75246542
Iteration 10533, loss = 4193.65755662
Iteration 10534, loss = 4193.54656880
Iteration 10535, loss = 4193.07588120
Iteration 10536, loss = 4193.53794242
Iteration 10537, loss = 4192.48491169
Iteration 10538, loss = 4193.96455413
Iteration 10539, loss = 4193.99104892
Iteration 10540, loss = 4192.77595516
Iteration 10541, loss = 4193.39800317
Iteration 10542, loss = 4191.43912597
Iteration 10543, loss = 4196.40794735
Iteration 10544, loss = 4192.93250288
Iteration 10545, loss = 4193.25063501
Iteration 10546, loss = 4193.19253995
Iteration 10547, loss = 4195.53868629
Iteration 10548, loss = 4194.00637661
Iteration 10549, loss = 4192.23609163
Iteration 10550, loss = 4191.53355788
Iteration 10551, loss = 4191.89285998
Iteration 10552, loss = 4194.23265458
Iteration 10553, loss = 4193.18686367
Iteration 10554, loss = 4191.87228872
Iteration 10555, loss = 4191.88112396
Iteration 10556, loss = 4192.41440270
Iteration 10557, loss = 4191.19582102
Iteration 10558, loss = 4193.35943632
Iteration 10559, loss = 4192.34383808
Iteration 10560, loss = 4192.40036843
Iteration 10561, loss = 4191.66202529
Iteration 10562, loss = 4193.12913850
Iteration 10563, loss = 4194.98674635
Iteration 10564, loss = 4192.50728741
Iteration 10565, loss = 4191.24181779
Iteration 10566, loss = 4190.80712640
Iteration 10567, loss = 4193.74645592
Iteration 10568, loss = 4189.53508418
Iteration 10569, loss = 4192.88481267
Iteration 10570, loss = 4190.93444163
Iteration 10571, loss = 4191.10709782
Iteration 10572, loss = 4191.77334984
Iteration 10573, loss = 4193.14404889
Iteration 10574, loss = 4192.18292705
Iteration 10575, loss = 4191.17798688
Iteration 10576, loss = 4192.58312815
Iteration 10577, loss = 4192.07015355
Iteration 10578, loss = 4191.41579151
Iteration 10579, loss = 4190.79315731
Iteration 10580, loss = 4191.72186048
Iteration 10581, loss = 4192.56573447
Iteration 10582, loss = 4191.38999237
Iteration 10583, loss = 4190.30983975
Iteration 10584, loss = 4191.38051888
Iteration 10585, loss = 4190.35350148
Iteration 10586, loss = 4191.43862623
Iteration 10587, loss = 4190.47109053
Iteration 10588, loss = 4191.47609444
Iteration 10589, loss = 4190.85050345
Iteration 10590, loss = 4192.09824648
Iteration 10591, loss = 4190.47298561
Iteration 10592, loss = 4191.79838471
Iteration 10593, loss = 4190.27874382
Iteration 10594, loss = 4194.10809524
Iteration 10595, loss = 4197.04289978
Iteration 10596, loss = 4190.34737233
Iteration 10597, loss = 4190.41597938
Iteration 10598, loss = 4193.29767640
Iteration 10599, loss = 4190.65179084
Iteration 10600, loss = 4191.28996933
Iteration 10601, loss = 4190.84136775
Iteration 10602, loss = 4194.21280580
Iteration 10603, loss = 4190.55605857
Iteration 10604, loss = 4191.35585740
Iteration 10605, loss = 4189.06056070
Iteration 10606, loss = 4190.79524303
Iteration 10607, loss = 4189.77161574
Iteration 10608, loss = 4191.16860951
Iteration 10609, loss = 4191.01683385
Iteration 10610, loss = 4190.65905599
Iteration 10611, loss = 4190.83187376
Iteration 10612, loss = 4193.93213290
Iteration 10613, loss = 4190.44615293
Iteration 10614, loss = 4189.16317938
Iteration 10615, loss = 4191.17209311
Iteration 10616, loss = 4188.65176425
Iteration 10617, loss = 4192.56352070
Iteration 10618, loss = 4191.05966138
Iteration 10619, loss = 4189.67585829
Iteration 10620, loss = 4189.91815907
Iteration 10621, loss = 4187.32322742
Iteration 10622, loss = 4193.21326475
Iteration 10623, loss = 4189.84376463
Iteration 10624, loss = 4189.93906534
Iteration 10625, loss = 4188.48960037
Iteration 10626, loss = 4189.82488126
Iteration 10627, loss = 4190.25723594
Iteration 10628, loss = 4189.04057317
Iteration 10629, loss = 4191.87822631
Iteration 10630, loss = 4191.47267425
Iteration 10631, loss = 4190.01853453
Iteration 10632, loss = 4189.17928069
Iteration 10633, loss = 4189.98726786
Iteration 10634, loss = 4190.40278570
Iteration 10635, loss = 4190.60446946
Iteration 10636, loss = 4188.00052924
Iteration 10637, loss = 4190.53296182
Iteration 10638, loss = 4189.65167975
Iteration 10639, loss = 4191.68958433
Iteration 10640, loss = 4189.90754662
Iteration 10641, loss = 4188.23279212
Iteration 10642, loss = 4189.36669264
Iteration 10643, loss = 4189.16492876
Iteration 10644, loss = 4188.60113515
Iteration 10645, loss = 4187.02282059
Iteration 10646, loss = 4189.36305242
Iteration 10647, loss = 4192.63952420
Iteration 10648, loss = 4189.91893711
Iteration 10649, loss = 4189.35014715
Iteration 10650, loss = 4190.76107774
Iteration 10651, loss = 4187.94781442
Iteration 10652, loss = 4189.71091420
Iteration 10653, loss = 4188.64256907
Iteration 10654, loss = 4190.09653414
Iteration 10655, loss = 4188.26737055
Iteration 10656, loss = 4187.56008529
Iteration 10657, loss = 4188.36059250
Iteration 10658, loss = 4190.18095046
Iteration 10659, loss = 4189.99556781
Iteration 10660, loss = 4187.74068731
Iteration 10661, loss = 4193.52487431
Iteration 10662, loss = 4187.97931291
Iteration 10663, loss = 4188.55973226
Iteration 10664, loss = 4187.22975581
Iteration 10665, loss = 4189.88947881
Iteration 10666, loss = 4188.16242011
Iteration 10667, loss = 4189.09690477
Iteration 10668, loss = 4189.03396051
Iteration 10669, loss = 4190.41828233
Iteration 10670, loss = 4187.25654611
Iteration 10671, loss = 4188.83904830
Iteration 10672, loss = 4187.25414105
Iteration 10673, loss = 4188.90535291
Iteration 10674, loss = 4187.73558493
Iteration 10675, loss = 4189.78810949
Iteration 10676, loss = 4187.98450371
Iteration 10677, loss = 4187.59466045
Iteration 10678, loss = 4188.65433512
Iteration 10679, loss = 4187.91622169
Iteration 10680, loss = 4189.91646673
Iteration 10681, loss = 4186.96430585
Iteration 10682, loss = 4187.90863713
Iteration 10683, loss = 4186.43276202
Iteration 10684, loss = 4187.50232592
Iteration 10685, loss = 4187.12572425
Iteration 10686, loss = 4186.72846061
Iteration 10687, loss = 4186.96722244
Iteration 10688, loss = 4187.63155354
Iteration 10689, loss = 4190.49818894
Iteration 10690, loss = 4187.25715279
Iteration 10691, loss = 4188.53954288
Iteration 10692, loss = 4187.86908998
Iteration 10693, loss = 4189.28544400
Iteration 10694, loss = 4186.52638588
Iteration 10695, loss = 4187.38109853
Iteration 10696, loss = 4187.02269266
Iteration 10697, loss = 4187.76103640
Iteration 10698, loss = 4186.40228783
Iteration 10699, loss = 4188.12335374
Iteration 10700, loss = 4189.47931634
Iteration 10701, loss = 4185.28495726
Iteration 10702, loss = 4186.94823105
Iteration 10703, loss = 4188.05696427
Iteration 10704, loss = 4187.64757177
Iteration 10705, loss = 4184.26159433
Iteration 10706, loss = 4187.04334842
Iteration 10707, loss = 4185.79567731
Iteration 10708, loss = 4188.22360105
Iteration 10709, loss = 4186.86827843
Iteration 10710, loss = 4189.59331415
Iteration 10711, loss = 4187.21673885
Iteration 10712, loss = 4186.28058401
Iteration 10713, loss = 4187.03463487
Iteration 10714, loss = 4185.38987581
Iteration 10715, loss = 4186.20677065
Iteration 10716, loss = 4186.60572259
Iteration 10717, loss = 4188.23214915
Iteration 10718, loss = 4185.72146435
Iteration 10719, loss = 4186.86040304
Iteration 10720, loss = 4187.15056024
Iteration 10721, loss = 4185.90411613
Iteration 10722, loss = 4188.37141336
Iteration 10723, loss = 4186.02532110
Iteration 10724, loss = 4185.88991213
Iteration 10725, loss = 4187.14609634
Iteration 10726, loss = 4187.91017462
Iteration 10727, loss = 4185.90192691
Iteration 10728, loss = 4185.06099086
Iteration 10729, loss = 4186.86177127
Iteration 10730, loss = 4187.60822577
Iteration 10731, loss = 4185.83810122
Iteration 10732, loss = 4186.40618223
Iteration 10733, loss = 4186.44076319
Iteration 10734, loss = 4185.75502609
Iteration 10735, loss = 4184.78218243
Iteration 10736, loss = 4185.50432075
Iteration 10737, loss = 4187.00902701
Iteration 10738, loss = 4186.76426707
Iteration 10739, loss = 4187.78144175
Iteration 10740, loss = 4184.57666875
Iteration 10741, loss = 4184.13587497
Iteration 10742, loss = 4184.27646509
Iteration 10743, loss = 4185.12877440
Iteration 10744, loss = 4183.98926513
Iteration 10745, loss = 4185.08006998
Iteration 10746, loss = 4184.60352205
Iteration 10747, loss = 4186.30874705
Iteration 10748, loss = 4185.22918784
Iteration 10749, loss = 4183.13410448
Iteration 10750, loss = 4185.73344784
Iteration 10751, loss = 4184.54370493
Iteration 10752, loss = 4185.70758191
Iteration 10753, loss = 4186.90171742
Iteration 10754, loss = 4184.53681066
Iteration 10755, loss = 4183.46104267
Iteration 10756, loss = 4187.61894411
Iteration 10757, loss = 4185.69886179
Iteration 10758, loss = 4184.65275655
Iteration 10759, loss = 4183.85868483
Iteration 10760, loss = 4186.67890290
Iteration 10761, loss = 4183.68255476
Iteration 10762, loss = 4183.69035559
Iteration 10763, loss = 4184.39730752
Iteration 10764, loss = 4187.16828862
Iteration 10765, loss = 4185.51309597
Iteration 10766, loss = 4187.07063104
Iteration 10767, loss = 4186.01983412
Iteration 10768, loss = 4184.78420965
Iteration 10769, loss = 4183.33413388
Iteration 10770, loss = 4184.50996791
Iteration 10771, loss = 4185.23374215
Iteration 10772, loss = 4183.70305755
Iteration 10773, loss = 4184.85461303
Iteration 10774, loss = 4184.73057133
Iteration 10775, loss = 4183.54524997
Iteration 10776, loss = 4187.89310792
Iteration 10777, loss = 4184.39590618
Iteration 10778, loss = 4184.25912641
Iteration 10779, loss = 4183.70366318
Iteration 10780, loss = 4184.30436726
Iteration 10781, loss = 4185.22872315
Iteration 10782, loss = 4183.56784594
Iteration 10783, loss = 4184.72139325
Iteration 10784, loss = 4183.52478428
Iteration 10785, loss = 4187.06554718
Iteration 10786, loss = 4186.54722628
Iteration 10787, loss = 4183.80278816
Iteration 10788, loss = 4184.19265026
Iteration 10789, loss = 4184.35033457
Iteration 10790, loss = 4183.93725779
Iteration 10791, loss = 4184.48668161
Iteration 10792, loss = 4184.13548230
Iteration 10793, loss = 4181.96473551
Iteration 10794, loss = 4184.84444662
Iteration 10795, loss = 4182.89512126
Iteration 10796, loss = 4183.61174921
Iteration 10797, loss = 4182.75494414
Iteration 10798, loss = 4182.66738878
Iteration 10799, loss = 4183.39233885
Iteration 10800, loss = 4182.00761815
Iteration 10801, loss = 4182.27905737
Iteration 10802, loss = 4182.36347957
Iteration 10803, loss = 4183.39600922
Iteration 10804, loss = 4182.18801869
Iteration 10805, loss = 4184.16076180
Iteration 10806, loss = 4182.66976799
Iteration 10807, loss = 4184.85503459
Iteration 10808, loss = 4182.78927460
Iteration 10809, loss = 4184.28659183
Iteration 10810, loss = 4184.32299876
Iteration 10811, loss = 4181.56179889
Iteration 10812, loss = 4183.01625007
Iteration 10813, loss = 4182.80192632
Iteration 10814, loss = 4182.52595942
Iteration 10815, loss = 4185.72972246
Iteration 10816, loss = 4181.72542192
Iteration 10817, loss = 4184.44937956
Iteration 10818, loss = 4182.83161798
Iteration 10819, loss = 4183.15955694
Iteration 10820, loss = 4183.27507188
Iteration 10821, loss = 4182.97713300
Iteration 10822, loss = 4184.68676491
Iteration 10823, loss = 4181.72496449
Iteration 10824, loss = 4182.88498110
Iteration 10825, loss = 4183.44182046
Iteration 10826, loss = 4181.86528611
Iteration 10827, loss = 4184.33533538
Iteration 10828, loss = 4181.14341256
Iteration 10829, loss = 4181.04676519
Iteration 10830, loss = 4182.37402998
Iteration 10831, loss = 4182.26448153
Iteration 10832, loss = 4182.65994963
Iteration 10833, loss = 4182.44368502
Iteration 10834, loss = 4180.26178248
Iteration 10835, loss = 4180.73330921
Iteration 10836, loss = 4181.52303471
Iteration 10837, loss = 4182.08307595
Iteration 10838, loss = 4182.24769503
Iteration 10839, loss = 4181.21898228
Iteration 10840, loss = 4183.91846234
Iteration 10841, loss = 4183.06496579
Iteration 10842, loss = 4182.58584145
Iteration 10843, loss = 4184.06779393
Iteration 10844, loss = 4181.80569182
Iteration 10845, loss = 4180.47400947
Iteration 10846, loss = 4181.47275464
Iteration 10847, loss = 4183.36543603
Iteration 10848, loss = 4180.07287963
Iteration 10849, loss = 4180.30911209
Iteration 10850, loss = 4180.21564592
Iteration 10851, loss = 4181.41408018
Iteration 10852, loss = 4181.48736821
Iteration 10853, loss = 4179.92498443
Iteration 10854, loss = 4181.51160920
Iteration 10855, loss = 4180.42839752
Iteration 10856, loss = 4181.28870192
Iteration 10857, loss = 4182.51046065
Iteration 10858, loss = 4183.05049130
Iteration 10859, loss = 4179.40375394
Iteration 10860, loss = 4181.17867716
Iteration 10861, loss = 4180.39914223
Iteration 10862, loss = 4182.16715349
Iteration 10863, loss = 4181.42892836
Iteration 10864, loss = 4182.00637863
Iteration 10865, loss = 4181.18307172
Iteration 10866, loss = 4179.33645107
Iteration 10867, loss = 4181.15079872
Iteration 10868, loss = 4179.96976438
Iteration 10869, loss = 4179.10710651
Iteration 10870, loss = 4182.37333515
Iteration 10871, loss = 4179.65414146
Iteration 10872, loss = 4179.64413738
Iteration 10873, loss = 4178.99967887
Iteration 10874, loss = 4180.25867646
Iteration 10875, loss = 4182.21143315
Iteration 10876, loss = 4182.36046249
Iteration 10877, loss = 4179.56899420
Iteration 10878, loss = 4182.00950844
Iteration 10879, loss = 4181.37588517
Iteration 10880, loss = 4182.10756804
Iteration 10881, loss = 4181.12019400
Iteration 10882, loss = 4180.89324591
Iteration 10883, loss = 4179.28624170
Iteration 10884, loss = 4180.54094407
Iteration 10885, loss = 4182.04027275
Iteration 10886, loss = 4179.96352268
Iteration 10887, loss = 4179.14287537
Iteration 10888, loss = 4180.95931225
Iteration 10889, loss = 4178.77699747
Iteration 10890, loss = 4179.64576035
Iteration 10891, loss = 4180.72878595
Iteration 10892, loss = 4179.35406399
Iteration 10893, loss = 4180.58130848
Iteration 10894, loss = 4179.17032715
Iteration 10895, loss = 4179.25764873
Iteration 10896, loss = 4181.33154307
Iteration 10897, loss = 4179.78547571
Iteration 10898, loss = 4178.63969105
Iteration 10899, loss = 4178.55916453
Iteration 10900, loss = 4179.05845512
Iteration 10901, loss = 4180.98556416
Iteration 10902, loss = 4178.73285338
Iteration 10903, loss = 4179.18686591
Iteration 10904, loss = 4179.70619662
Iteration 10905, loss = 4181.11363129
Iteration 10906, loss = 4179.17545184
Iteration 10907, loss = 4179.80131206
Iteration 10908, loss = 4178.94415893
Iteration 10909, loss = 4180.80152768
Iteration 10910, loss = 4182.18957920
Iteration 10911, loss = 4179.94691808
Iteration 10912, loss = 4179.29769321
Iteration 10913, loss = 4179.21007556
Iteration 10914, loss = 4179.06116979
Iteration 10915, loss = 4180.89241231
Iteration 10916, loss = 4178.06000803
Iteration 10917, loss = 4180.39303489
Iteration 10918, loss = 4180.72414898
Iteration 10919, loss = 4177.99022330
Iteration 10920, loss = 4177.68718574
Iteration 10921, loss = 4177.89294673
Iteration 10922, loss = 4178.91078268
Iteration 10923, loss = 4178.34994552
Iteration 10924, loss = 4178.66128451
Iteration 10925, loss = 4178.12730012
Iteration 10926, loss = 4180.50790877
Iteration 10927, loss = 4177.93926509
Iteration 10928, loss = 4179.05419189
Iteration 10929, loss = 4179.33732724
Iteration 10930, loss = 4178.75143793
Iteration 10931, loss = 4178.71496490
Iteration 10932, loss = 4178.37387880
Iteration 10933, loss = 4177.68851221
Iteration 10934, loss = 4178.21405261
Iteration 10935, loss = 4177.17084028
Iteration 10936, loss = 4178.49916575
Iteration 10937, loss = 4179.43994451
Iteration 10938, loss = 4178.95822637
Iteration 10939, loss = 4178.94076182
Iteration 10940, loss = 4179.83259688
Iteration 10941, loss = 4181.15735154
Iteration 10942, loss = 4178.86219536
Iteration 10943, loss = 4177.27750157
Iteration 10944, loss = 4179.20270057
Iteration 10945, loss = 4177.43995275
Iteration 10946, loss = 4177.99706065
Iteration 10947, loss = 4177.72655853
Iteration 10948, loss = 4177.33056621
Iteration 10949, loss = 4177.85289554
Iteration 10950, loss = 4177.74561625
Iteration 10951, loss = 4177.93758813
Iteration 10952, loss = 4177.80504619
Iteration 10953, loss = 4177.97404978
Iteration 10954, loss = 4176.52953700
Iteration 10955, loss = 4175.44484268
Iteration 10956, loss = 4178.16712185
Iteration 10957, loss = 4179.31669300
Iteration 10958, loss = 4176.58946214
Iteration 10959, loss = 4177.96287464
Iteration 10960, loss = 4177.25338780
Iteration 10961, loss = 4178.45168279
Iteration 10962, loss = 4177.81160819
Iteration 10963, loss = 4179.79603265
Iteration 10964, loss = 4177.46626439
Iteration 10965, loss = 4177.94201146
Iteration 10966, loss = 4175.79470388
Iteration 10967, loss = 4176.63009261
Iteration 10968, loss = 4178.58163240
Iteration 10969, loss = 4175.38284844
Iteration 10970, loss = 4178.73936775
Iteration 10971, loss = 4179.50799849
Iteration 10972, loss = 4179.34541473
Iteration 10973, loss = 4176.16787644
Iteration 10974, loss = 4176.49185819
Iteration 10975, loss = 4177.73737269
Iteration 10976, loss = 4176.47720236
Iteration 10977, loss = 4178.82571443
Iteration 10978, loss = 4176.15583690
Iteration 10979, loss = 4177.59075555
Iteration 10980, loss = 4177.18286554
Iteration 10981, loss = 4177.55191606
Iteration 10982, loss = 4176.35619473
Iteration 10983, loss = 4178.14673976
Iteration 10984, loss = 4175.60143285
Iteration 10985, loss = 4176.74781436
Iteration 10986, loss = 4178.85071667
Iteration 10987, loss = 4173.87054285
Iteration 10988, loss = 4179.19364307
Iteration 10989, loss = 4180.47312362
Iteration 10990, loss = 4176.47499579
Iteration 10991, loss = 4176.72783321
Iteration 10992, loss = 4174.47720704
Iteration 10993, loss = 4178.78075920
Iteration 10994, loss = 4177.91395355
Iteration 10995, loss = 4177.00291140
Iteration 10996, loss = 4175.67294869
Iteration 10997, loss = 4174.32780186
Iteration 10998, loss = 4176.57884951
Iteration 10999, loss = 4179.27403787
Iteration 11000, loss = 4176.34844262
Iteration 11001, loss = 4174.07748591
Iteration 11002, loss = 4176.27275508
Iteration 11003, loss = 4175.13009709
Iteration 11004, loss = 4174.51606545
Iteration 11005, loss = 4175.95779642
Iteration 11006, loss = 4175.80283738
Iteration 11007, loss = 4175.15289428
Iteration 11008, loss = 4174.78434246
Iteration 11009, loss = 4176.19552233
Iteration 11010, loss = 4174.69167701
Iteration 11011, loss = 4175.03661402
Iteration 11012, loss = 4177.48179982
Iteration 11013, loss = 4177.58735523
Iteration 11014, loss = 4175.45066697
Iteration 11015, loss = 4174.94922695
Iteration 11016, loss = 4174.27533233
Iteration 11017, loss = 4174.39595396
Iteration 11018, loss = 4174.73580538
Iteration 11019, loss = 4176.69604768
Iteration 11020, loss = 4175.20201111
Iteration 11021, loss = 4174.78788023
Iteration 11022, loss = 4176.38017327
Iteration 11023, loss = 4174.01316049
Iteration 11024, loss = 4176.01343744
Iteration 11025, loss = 4176.67799339
Iteration 11026, loss = 4176.29761109
Iteration 11027, loss = 4174.93258632
Iteration 11028, loss = 4174.61629430
Iteration 11029, loss = 4174.44212022
Iteration 11030, loss = 4175.58754275
Iteration 11031, loss = 4176.10300817
Iteration 11032, loss = 4174.78921185
Iteration 11033, loss = 4173.26307916
Iteration 11034, loss = 4174.67984917
Iteration 11035, loss = 4174.36285534
Iteration 11036, loss = 4175.20317865
Iteration 11037, loss = 4174.35637490
Iteration 11038, loss = 4173.87586031
Iteration 11039, loss = 4175.85656601
Iteration 11040, loss = 4175.04810553
Iteration 11041, loss = 4175.79435523
Iteration 11042, loss = 4175.44349953
Iteration 11043, loss = 4173.24812105
Iteration 11044, loss = 4174.08596202
Iteration 11045, loss = 4173.11232226
Iteration 11046, loss = 4174.52391027
Iteration 11047, loss = 4174.72977819
Iteration 11048, loss = 4173.96022190
Iteration 11049, loss = 4174.53634649
Iteration 11050, loss = 4174.17862687
Iteration 11051, loss = 4174.17741214
Iteration 11052, loss = 4174.06687749
Iteration 11053, loss = 4173.66877824
Iteration 11054, loss = 4175.67354669
Iteration 11055, loss = 4174.63769855
Iteration 11056, loss = 4173.54559336
Iteration 11057, loss = 4174.35950932
Iteration 11058, loss = 4173.33637263
Iteration 11059, loss = 4173.00348895
Iteration 11060, loss = 4174.89318944
Iteration 11061, loss = 4172.93426452
Iteration 11062, loss = 4173.06222842
Iteration 11063, loss = 4173.16781075
Iteration 11064, loss = 4172.81452600
Iteration 11065, loss = 4171.25591134
Iteration 11066, loss = 4174.38315854
Iteration 11067, loss = 4173.72856379
Iteration 11068, loss = 4174.38895535
Iteration 11069, loss = 4177.66052062
Iteration 11070, loss = 4174.50527075
Iteration 11071, loss = 4174.25413884
Iteration 11072, loss = 4174.23859766
Iteration 11073, loss = 4175.23877059
Iteration 11074, loss = 4172.42398686
Iteration 11075, loss = 4172.47787770
Iteration 11076, loss = 4174.70341838
Iteration 11077, loss = 4174.22729276
Iteration 11078, loss = 4172.37375791
Iteration 11079, loss = 4173.73161026
Iteration 11080, loss = 4172.31774744
Iteration 11081, loss = 4173.05547816
Iteration 11082, loss = 4174.13712305
Iteration 11083, loss = 4174.18975856
Iteration 11084, loss = 4173.34413593
Iteration 11085, loss = 4172.96814532
Iteration 11086, loss = 4171.72940318
Iteration 11087, loss = 4171.84927020
Iteration 11088, loss = 4174.43276637
Iteration 11089, loss = 4173.04039674
Iteration 11090, loss = 4172.00002352
Iteration 11091, loss = 4173.28496566
Iteration 11092, loss = 4175.01739715
Iteration 11093, loss = 4171.86156634
Iteration 11094, loss = 4172.82847980
Iteration 11095, loss = 4173.44469161
Iteration 11096, loss = 4172.39148374
Iteration 11097, loss = 4173.72847553
Iteration 11098, loss = 4169.52596477
Iteration 11099, loss = 4177.35074764
Iteration 11100, loss = 4172.24676301
Iteration 11101, loss = 4171.28841409
Iteration 11102, loss = 4172.08825686
Iteration 11103, loss = 4172.20919009
Iteration 11104, loss = 4173.32899110
Iteration 11105, loss = 4172.77142654
Iteration 11106, loss = 4175.46696687
Iteration 11107, loss = 4173.16907479
Iteration 11108, loss = 4172.49301671
Iteration 11109, loss = 4172.00652762
Iteration 11110, loss = 4176.50913227
Iteration 11111, loss = 4173.27825141
Iteration 11112, loss = 4172.35599994
Iteration 11113, loss = 4170.98536424
Iteration 11114, loss = 4172.63497905
Iteration 11115, loss = 4171.53710007
Iteration 11116, loss = 4171.40755814
Iteration 11117, loss = 4171.56055301
Iteration 11118, loss = 4170.90241106
Iteration 11119, loss = 4171.93922023
Iteration 11120, loss = 4172.61954778
Iteration 11121, loss = 4174.50715578
Iteration 11122, loss = 4172.77599959
Iteration 11123, loss = 4172.50294991
Iteration 11124, loss = 4171.16155755
Iteration 11125, loss = 4172.88515653
Iteration 11126, loss = 4171.59130501
Iteration 11127, loss = 4174.25381454
Iteration 11128, loss = 4172.01600953
Iteration 11129, loss = 4170.61867180
Iteration 11130, loss = 4171.42906277
Iteration 11131, loss = 4171.45655048
Iteration 11132, loss = 4169.63112090
Iteration 11133, loss = 4170.55889476
Iteration 11134, loss = 4171.94970502
Iteration 11135, loss = 4170.22578803
Iteration 11136, loss = 4172.12162237
Iteration 11137, loss = 4169.47725961
Iteration 11138, loss = 4173.43526710
Iteration 11139, loss = 4170.76213482
Iteration 11140, loss = 4171.28611353
Iteration 11141, loss = 4171.32720756
Iteration 11142, loss = 4171.19225146
Iteration 11143, loss = 4169.81214116
Iteration 11144, loss = 4170.33094391
Iteration 11145, loss = 4170.98720520
Iteration 11146, loss = 4170.03496854
Iteration 11147, loss = 4169.14783406
Iteration 11148, loss = 4170.75253660
Iteration 11149, loss = 4170.25423024
Iteration 11150, loss = 4171.66596820
Iteration 11151, loss = 4168.46895940
Iteration 11152, loss = 4170.01642049
Iteration 11153, loss = 4169.74050718
Iteration 11154, loss = 4168.90944530
Iteration 11155, loss = 4171.10614364
Iteration 11156, loss = 4171.95033944
Iteration 11157, loss = 4168.89420615
Iteration 11158, loss = 4169.24140326
Iteration 11159, loss = 4170.78358629
Iteration 11160, loss = 4169.92845132
Iteration 11161, loss = 4171.75560869
Iteration 11162, loss = 4170.57306307
Iteration 11163, loss = 4170.83648916
Iteration 11164, loss = 4170.75285736
Iteration 11165, loss = 4168.23380399
Iteration 11166, loss = 4172.64173169
Iteration 11167, loss = 4169.16069731
Iteration 11168, loss = 4169.21739217
Iteration 11169, loss = 4168.52513620
Iteration 11170, loss = 4170.44053931
Iteration 11171, loss = 4170.73376432
Iteration 11172, loss = 4172.43651919
Iteration 11173, loss = 4168.08006214
Iteration 11174, loss = 4169.58468867
Iteration 11175, loss = 4170.06983882
Iteration 11176, loss = 4171.91716883
Iteration 11177, loss = 4167.70837890
Iteration 11178, loss = 4169.24787623
Iteration 11179, loss = 4172.31282412
Iteration 11180, loss = 4170.02179697
Iteration 11181, loss = 4171.38896610
Iteration 11182, loss = 4167.82133868
Iteration 11183, loss = 4169.67701945
Iteration 11184, loss = 4169.08648630
Iteration 11185, loss = 4170.69545576
Iteration 11186, loss = 4170.16059717
Iteration 11187, loss = 4169.24117634
Iteration 11188, loss = 4168.62287796
Iteration 11189, loss = 4169.74841829
Iteration 11190, loss = 4169.62030229
Iteration 11191, loss = 4168.49836514
Iteration 11192, loss = 4169.65719596
Iteration 11193, loss = 4170.75124050
Iteration 11194, loss = 4169.49448384
Iteration 11195, loss = 4168.17185810
Iteration 11196, loss = 4171.22630668
Iteration 11197, loss = 4167.68339678
Iteration 11198, loss = 4167.65360916
Iteration 11199, loss = 4168.65508570
Iteration 11200, loss = 4168.76315750
Iteration 11201, loss = 4169.35026303
Iteration 11202, loss = 4167.73987931
Iteration 11203, loss = 4168.87140227
Iteration 11204, loss = 4168.07250285
Iteration 11205, loss = 4169.88271713
Iteration 11206, loss = 4169.95423310
Iteration 11207, loss = 4167.79464397
Iteration 11208, loss = 4167.52649502
Iteration 11209, loss = 4169.50492539
Iteration 11210, loss = 4167.96714792
Iteration 11211, loss = 4169.08755012
Iteration 11212, loss = 4167.10135497
Iteration 11213, loss = 4167.29030203
Iteration 11214, loss = 4168.24067409
Iteration 11215, loss = 4167.90876155
Iteration 11216, loss = 4168.58855784
Iteration 11217, loss = 4170.07070123
Iteration 11218, loss = 4166.43962097
Iteration 11219, loss = 4169.88283648
Iteration 11220, loss = 4168.22166677
Iteration 11221, loss = 4168.18375663
Iteration 11222, loss = 4170.18229110
Iteration 11223, loss = 4165.82407726
Iteration 11224, loss = 4166.92700715
Iteration 11225, loss = 4169.97554055
Iteration 11226, loss = 4171.09773169
Iteration 11227, loss = 4167.31959673
Iteration 11228, loss = 4167.98769772
Iteration 11229, loss = 4168.53104774
Iteration 11230, loss = 4166.96129285
Iteration 11231, loss = 4167.29189728
Iteration 11232, loss = 4168.08504629
Iteration 11233, loss = 4168.16286698
Iteration 11234, loss = 4168.12695031
Iteration 11235, loss = 4167.66028649
Iteration 11236, loss = 4166.16118613
Iteration 11237, loss = 4166.66332245
Iteration 11238, loss = 4168.12215043
Iteration 11239, loss = 4165.98877559
Iteration 11240, loss = 4170.17003929
Iteration 11241, loss = 4167.23888609
Iteration 11242, loss = 4166.68038802
Iteration 11243, loss = 4167.89483697
Iteration 11244, loss = 4167.62879409
Iteration 11245, loss = 4166.42633706
Iteration 11246, loss = 4167.82353378
Iteration 11247, loss = 4167.82273766
Iteration 11248, loss = 4166.59205502
Iteration 11249, loss = 4166.25233702
Iteration 11250, loss = 4166.30099051
Iteration 11251, loss = 4168.31313850
Iteration 11252, loss = 4165.87173811
Iteration 11253, loss = 4166.70630017
Iteration 11254, loss = 4166.14823720
