Iteration 1, loss = 21447.55849879
Iteration 10809, loss = 4137.61321142
Iteration 10810, loss = 4138.98264180
Iteration 10811, loss = 4136.62193198
Iteration 10812, loss = 4138.50667257
Iteration 10813, loss = 4139.12526767
Iteration 10814, loss = 4136.21136595
Iteration 10815, loss = 4137.19322984
Iteration 10816, loss = 4137.40549122
Iteration 10817, loss = 4137.42745419
Iteration 10818, loss = 4136.00834641
Iteration 10819, loss = 4138.46493014
Iteration 10820, loss = 4138.97638350
Iteration 10821, loss = 4139.53805743
Iteration 10822, loss = 4137.32729405
Iteration 10823, loss = 4136.31517707
Iteration 10824, loss = 4139.34699282
Iteration 10825, loss = 4135.54528638
Iteration 10826, loss = 4141.07009581
Iteration 10827, loss = 4136.98251126
Iteration 10828, loss = 4136.57304264
Iteration 10829, loss = 4136.52756540
Iteration 10830, loss = 4134.18158351
Iteration 10831, loss = 4141.75591528
Iteration 10832, loss = 4136.09706505
Iteration 10833, loss = 4138.84469913
Iteration 10834, loss = 4135.71248879
Iteration 10835, loss = 4138.10615762
Iteration 10836, loss = 4134.87172513
Iteration 10837, loss = 4137.19343445
Iteration 10838, loss = 4138.56530014
Iteration 10839, loss = 4135.89461120
Iteration 10840, loss = 4136.56593577
Iteration 10841, loss = 4136.00107057
Iteration 10842, loss = 4136.44984699
Iteration 10843, loss = 4135.52587119
Iteration 10844, loss = 4137.62603663
Iteration 10845, loss = 4135.66907678
Iteration 10846, loss = 4136.76335474
Iteration 10847, loss = 4136.81991992
Iteration 10848, loss = 4134.82644212
Iteration 10849, loss = 4136.12549781
Iteration 10850, loss = 4139.15506235
Iteration 10851, loss = 4136.51966491
Iteration 10852, loss = 4138.32257924
Iteration 10853, loss = 4134.57649691
Iteration 10854, loss = 4135.00428137
Iteration 10855, loss = 4135.51314212
Iteration 10856, loss = 4135.63709382
Iteration 10857, loss = 4138.45764656
Iteration 10858, loss = 4134.35130968
Iteration 10859, loss = 4134.32024571
Iteration 10860, loss = 4135.70283560
Iteration 10861, loss = 4135.34458050
Iteration 10862, loss = 4135.15630144
Iteration 10863, loss = 4135.17212706
Iteration 10864, loss = 4136.55237002
Iteration 10865, loss = 4138.02703763
Iteration 10866, loss = 4134.50304892
Iteration 10867, loss = 4136.66306349
Iteration 10868, loss = 4135.09150202
Iteration 10869, loss = 4135.30240522
Iteration 10870, loss = 4135.04479632
Iteration 10871, loss = 4134.53833104
Iteration 10872, loss = 4135.35808455
Iteration 10873, loss = 4134.78984097
Iteration 10874, loss = 4133.65798540
Iteration 10875, loss = 4134.43812509
Iteration 10876, loss = 4134.75648583
Iteration 10877, loss = 4135.24221654
Iteration 10878, loss = 4133.79560574
Iteration 10879, loss = 4136.20828871
Iteration 10880, loss = 4134.70641331
Iteration 10881, loss = 4133.76233462
Iteration 10882, loss = 4134.55530418
Iteration 10883, loss = 4134.25404061
Iteration 10884, loss = 4135.97411826
Iteration 10885, loss = 4135.21335343
Iteration 10886, loss = 4137.03012434
Iteration 10887, loss = 4133.54043045
Iteration 10888, loss = 4133.13347636
Iteration 10889, loss = 4139.32631725
Iteration 10890, loss = 4132.85419329
Iteration 10891, loss = 4134.15177150
Iteration 10892, loss = 4135.60863654
Iteration 10893, loss = 4133.37714865
Iteration 10894, loss = 4134.27875759
Iteration 10895, loss = 4134.44254927
Iteration 10896, loss = 4133.25702043
Iteration 10897, loss = 4134.29559830
Iteration 10898, loss = 4136.52919799
Iteration 10899, loss = 4137.38643963
Iteration 10900, loss = 4134.26362687
Iteration 10901, loss = 4137.28415508
Iteration 10902, loss = 4134.44916136
Iteration 10903, loss = 4133.72380712
Iteration 10904, loss = 4133.26992039
Iteration 10905, loss = 4135.29235374
Iteration 10906, loss = 4133.36116601
Iteration 10907, loss = 4133.73685173
Iteration 10908, loss = 4134.45219245
Iteration 10909, loss = 4132.29604682
Iteration 10910, loss = 4133.24187967
Iteration 10911, loss = 4133.18874706
Iteration 10912, loss = 4133.63339836
Iteration 10913, loss = 4133.25316369
Iteration 10914, loss = 4133.79941681
Iteration 10915, loss = 4133.02577616
Iteration 10916, loss = 4132.51319012
Iteration 10917, loss = 4132.22178202
Iteration 10918, loss = 4132.75290266
Iteration 10919, loss = 4134.13495092
Iteration 10920, loss = 4133.27761043
Iteration 10921, loss = 4132.07250506
Iteration 10922, loss = 4135.97696056
Iteration 10923, loss = 4133.93797478
Iteration 10924, loss = 4131.33145222
Iteration 10925, loss = 4132.75646240
Iteration 10926, loss = 4133.96356658
Iteration 10927, loss = 4131.88473529
Iteration 10928, loss = 4132.65270539
Iteration 10929, loss = 4133.22547024
Iteration 10930, loss = 4132.12305297
Iteration 10931, loss = 4132.99684027
Iteration 10932, loss = 4136.00129021
Iteration 10933, loss = 4132.16797664
Iteration 10934, loss = 4131.17656553
Iteration 10935, loss = 4132.21751568
Iteration 10936, loss = 4131.88860335
Iteration 10937, loss = 4131.60373130
Iteration 10938, loss = 4133.26519488
Iteration 10939, loss = 4129.30151016
Iteration 10940, loss = 4137.52203828
Iteration 10941, loss = 4132.96529389
Iteration 10942, loss = 4130.39871298
Iteration 10943, loss = 4133.04248302
Iteration 10944, loss = 4129.97074322
Iteration 10945, loss = 4134.15344549
Iteration 10946, loss = 4134.53725241
Iteration 10947, loss = 4131.01311985
Iteration 10948, loss = 4130.23656085
Iteration 10949, loss = 4133.25538234
Iteration 10950, loss = 4131.89619008
Iteration 10951, loss = 4128.33721633
Iteration 10952, loss = 4132.69450062
Iteration 10953, loss = 4131.39332775
Iteration 10954, loss = 4133.34626096
Iteration 10955, loss = 4132.20925112
Iteration 10956, loss = 4130.68672139
Iteration 10957, loss = 4131.21561736
Iteration 10958, loss = 4130.21742777
Iteration 10959, loss = 4132.07640404
Iteration 10960, loss = 4140.46783765
Iteration 10961, loss = 4131.27772145
Iteration 10962, loss = 4130.13318741
Iteration 10963, loss = 4128.09371638
Iteration 10964, loss = 4129.80810798
Iteration 10965, loss = 4130.94735833
Iteration 10966, loss = 4129.59914293
Iteration 10967, loss = 4130.13456414
Iteration 10968, loss = 4130.00774316
Iteration 10969, loss = 4131.85197225
Iteration 10970, loss = 4129.90333594
Iteration 10971, loss = 4132.06221492
Iteration 10972, loss = 4130.89507419
Iteration 10973, loss = 4131.98684218
Iteration 10974, loss = 4130.02156873
Iteration 10975, loss = 4130.58483969
Iteration 10976, loss = 4130.19180767
Iteration 10977, loss = 4129.64231052
Iteration 10978, loss = 4131.49295747
Iteration 10979, loss = 4127.77877460
Iteration 10980, loss = 4129.72725748
Iteration 10981, loss = 4129.27758947
Iteration 10982, loss = 4129.82169827
Iteration 10983, loss = 4129.71349964
Iteration 10984, loss = 4129.90444176
Iteration 10985, loss = 4131.05648657
Iteration 10986, loss = 4129.96124735
Iteration 10987, loss = 4131.20780267
Iteration 10988, loss = 4130.86919464
Iteration 10989, loss = 4131.17986719
Iteration 10990, loss = 4129.80327699
Iteration 10991, loss = 4130.89442307
Iteration 10992, loss = 4130.07644773
Iteration 10993, loss = 4128.77386305
Iteration 10994, loss = 4130.14556053
Iteration 10995, loss = 4134.18277743
Iteration 10996, loss = 4129.76350172
Iteration 10997, loss = 4130.40997718
Iteration 10998, loss = 4130.21637163
Iteration 10999, loss = 4128.84605960
Iteration 11000, loss = 4130.69238225
Iteration 11001, loss = 4128.70070177
Iteration 11002, loss = 4128.68260546
Iteration 11003, loss = 4127.59874307
Iteration 11004, loss = 4129.42060206
Iteration 11005, loss = 4127.82601897
Iteration 11006, loss = 4130.91785480
Iteration 11007, loss = 4132.58291998
Iteration 11008, loss = 4128.40020025
Iteration 11009, loss = 4129.55709145
Iteration 11010, loss = 4129.42940363
Iteration 11011, loss = 4130.55707774
Iteration 11012, loss = 4129.04355022
Iteration 11013, loss = 4128.82596431
Iteration 11014, loss = 4127.97066398
Iteration 11015, loss = 4129.92205088
Iteration 11016, loss = 4132.76690863
Iteration 11017, loss = 4128.86750995
Iteration 11018, loss = 4128.21076620
Iteration 11019, loss = 4129.60103933
Iteration 11020, loss = 4126.20893017
Iteration 11021, loss = 4130.45985645
Iteration 11022, loss = 4128.17117221
Iteration 11023, loss = 4128.18261509
Iteration 11024, loss = 4128.34574732
Iteration 11025, loss = 4126.59344775
Iteration 11026, loss = 4130.13844537
Iteration 11027, loss = 4127.79732176
Iteration 11028, loss = 4135.32514982
Iteration 11029, loss = 4131.04423879
Iteration 11030, loss = 4132.38489696
Iteration 11031, loss = 4129.00779629
Iteration 11032, loss = 4128.08800310
Iteration 11033, loss = 4126.65890660
Iteration 11034, loss = 4127.83249355
Iteration 11035, loss = 4129.02173901
Iteration 11036, loss = 4126.64881089
Iteration 11037, loss = 4131.52148922
Iteration 11038, loss = 4128.13254498
Iteration 11039, loss = 4128.93289351
Iteration 11040, loss = 4128.63828577
Iteration 11041, loss = 4130.44461083
Iteration 11042, loss = 4130.59491822
Iteration 11043, loss = 4127.99638907
Iteration 11044, loss = 4132.14404132
Iteration 11045, loss = 4128.50417330
Iteration 11046, loss = 4131.46716198
Iteration 11047, loss = 4129.03135332
Iteration 11048, loss = 4126.19115653
Iteration 11049, loss = 4131.23165492
Iteration 11050, loss = 4128.91200850
Iteration 11051, loss = 4128.11767419
Iteration 11052, loss = 4126.79509758
Iteration 11053, loss = 4126.42405017
Iteration 11054, loss = 4126.67735787
Iteration 11055, loss = 4126.56535710
Iteration 11056, loss = 4126.91052293
Iteration 11057, loss = 4127.33066051
Iteration 11058, loss = 4130.94163522
Iteration 11059, loss = 4126.55408814
Iteration 11060, loss = 4127.70231233
Iteration 11061, loss = 4127.34581374
Iteration 11062, loss = 4128.70754760
Iteration 11063, loss = 4125.92243755
Iteration 11064, loss = 4129.45555042
Iteration 11065, loss = 4127.52213017
Iteration 11066, loss = 4127.87112234
Iteration 11067, loss = 4126.32043589
Iteration 11068, loss = 4128.76953311
Iteration 11069, loss = 4126.36622774
Iteration 11070, loss = 4125.15865111
Iteration 11071, loss = 4125.23698620
Iteration 11072, loss = 4125.84760485
Iteration 11073, loss = 4126.53985643
Iteration 11074, loss = 4126.84008552
Iteration 11075, loss = 4126.62882315
Iteration 11076, loss = 4127.45777474
Iteration 11077, loss = 4127.81165173
Iteration 11078, loss = 4129.53378263
Iteration 11079, loss = 4127.29183702
Iteration 11080, loss = 4127.29396886
Iteration 11081, loss = 4127.18525424
Iteration 11082, loss = 4127.59191339
Iteration 11083, loss = 4125.15684737
Iteration 11084, loss = 4124.48451060
Iteration 11085, loss = 4125.91204391
Iteration 11086, loss = 4124.93091406
Iteration 11087, loss = 4124.98884941
Iteration 11088, loss = 4123.53868361
Iteration 11089, loss = 4126.22820906
Iteration 11090, loss = 4124.58061490
Iteration 11091, loss = 4124.94861087
Iteration 11092, loss = 4124.43077570
Iteration 11093, loss = 4125.86081196
Iteration 11094, loss = 4125.84729736
Iteration 11095, loss = 4126.01857110
Iteration 11096, loss = 4126.10821995
Iteration 11097, loss = 4125.90206241
Iteration 11098, loss = 4127.98003704
Iteration 11099, loss = 4126.09525481
Iteration 11100, loss = 4124.47169778
Iteration 11101, loss = 4124.80058591
Iteration 11102, loss = 4125.85172564
Iteration 11103, loss = 4124.84737560
Iteration 11104, loss = 4125.13882166
Iteration 11105, loss = 4127.88407143
Iteration 11106, loss = 4127.21393653
Iteration 11107, loss = 4124.92611893
Iteration 11108, loss = 4125.78689938
Iteration 11109, loss = 4124.26394595
Iteration 11110, loss = 4124.93347969
Iteration 11111, loss = 4123.22497397
Iteration 11112, loss = 4126.83768324
Iteration 11113, loss = 4124.56629862
Iteration 11114, loss = 4124.89398858
Iteration 11115, loss = 4125.08720298
Iteration 11116, loss = 4124.05076555
Iteration 11117, loss = 4124.53008828
Iteration 11118, loss = 4125.25462231
Iteration 11119, loss = 4123.68998441
Iteration 11120, loss = 4125.43513694
Iteration 11121, loss = 4123.10783769
Iteration 11122, loss = 4122.94723456
Iteration 11123, loss = 4127.17910041
Iteration 11124, loss = 4124.06143671
Iteration 11125, loss = 4124.46276353
Iteration 11126, loss = 4124.70467854
Iteration 11127, loss = 4126.78556440
Iteration 11128, loss = 4128.67629644
Iteration 11129, loss = 4122.72848783
Iteration 11130, loss = 4125.67977280
Iteration 11131, loss = 4123.36281042
Iteration 11132, loss = 4123.99734100
Iteration 11133, loss = 4123.67225603
Iteration 11134, loss = 4123.09789374
Iteration 11135, loss = 4122.19169699
Iteration 11136, loss = 4125.55578634
Iteration 11137, loss = 4123.20499734
Iteration 11138, loss = 4124.47793955
Iteration 11139, loss = 4122.49756651
Iteration 11140, loss = 4121.16098722
Iteration 11141, loss = 4123.34520762
Iteration 11142, loss = 4126.39386671
Iteration 11143, loss = 4123.11920771
Iteration 11144, loss = 4125.88665839
Iteration 11145, loss = 4122.50916688
Iteration 11146, loss = 4125.93219172
Iteration 11147, loss = 4123.08180694
Iteration 11148, loss = 4121.47987770
Iteration 11149, loss = 4123.75347298
Iteration 11150, loss = 4121.41617574
Iteration 11151, loss = 4122.20397766
Iteration 11152, loss = 4124.04365684
Iteration 11153, loss = 4122.25053221
Iteration 11154, loss = 4122.85726366
Iteration 11155, loss = 4124.87559001
Iteration 11156, loss = 4121.71140427
Iteration 11157, loss = 4123.29096470
Iteration 11158, loss = 4123.06597817
Iteration 11159, loss = 4122.04806832
Iteration 11160, loss = 4123.66155812
Iteration 11161, loss = 4122.35008788
Iteration 11162, loss = 4123.19646110
Iteration 11163, loss = 4123.26439905
Iteration 11164, loss = 4122.08069199
Iteration 11165, loss = 4121.63684228
Iteration 11166, loss = 4122.29958654
Iteration 11167, loss = 4121.98456844
Iteration 11168, loss = 4122.62964420
Iteration 11169, loss = 4123.76131377
Iteration 11170, loss = 4120.72994912
Iteration 11171, loss = 4126.46218544
Iteration 11172, loss = 4122.56302862
Iteration 11173, loss = 4121.28796764
Iteration 11174, loss = 4120.77474550
Iteration 11175, loss = 4120.12971981
Iteration 11176, loss = 4122.97720049
Iteration 11177, loss = 4121.83411655
Iteration 11178, loss = 4121.45771234
Iteration 11179, loss = 4120.47453427
Iteration 11180, loss = 4122.67850147
Iteration 11181, loss = 4120.26077342
Iteration 11182, loss = 4121.27294066
Iteration 11183, loss = 4121.61060198
Iteration 11184, loss = 4122.76262994
Iteration 11185, loss = 4122.17127189
Iteration 11186, loss = 4120.40407603
Iteration 11187, loss = 4123.29917967
Iteration 11188, loss = 4120.82606541
Iteration 11189, loss = 4122.43470580
Iteration 11190, loss = 4120.97898325
Iteration 11191, loss = 4120.37399326
Iteration 11192, loss = 4121.24361174
Iteration 11193, loss = 4121.71361808
Iteration 11194, loss = 4119.39330333
Iteration 11195, loss = 4121.11394383
Iteration 11196, loss = 4122.28746402
Iteration 11197, loss = 4123.12704150
Iteration 11198, loss = 4119.37403034
Iteration 11199, loss = 4123.01230327
Iteration 11200, loss = 4120.35762123
Iteration 11201, loss = 4120.51619833
Iteration 11202, loss = 4120.48809249
Iteration 11203, loss = 4120.15886330
Iteration 11204, loss = 4118.92591860
Iteration 11205, loss = 4120.15339176
Iteration 11206, loss = 4120.04577164
Iteration 11207, loss = 4122.36996024
Iteration 11208, loss = 4120.89200234
Iteration 11209, loss = 4120.28612725
Iteration 11210, loss = 4118.92784229
Iteration 11211, loss = 4119.64760667
Iteration 11212, loss = 4121.29904455
Iteration 11213, loss = 4120.31822697
Iteration 11214, loss = 4121.22040171
Iteration 11215, loss = 4120.36010401
Iteration 11216, loss = 4119.47239810
Iteration 11217, loss = 4120.87604595
Iteration 11218, loss = 4121.64830196
Iteration 11219, loss = 4125.09578772
Iteration 11220, loss = 4120.04774960
Iteration 11221, loss = 4120.58593483
Iteration 11222, loss = 4118.81034673
Iteration 11223, loss = 4119.78964176
Iteration 11224, loss = 4117.80719729
Iteration 11225, loss = 4120.71002398
Iteration 11226, loss = 4123.21199488
Iteration 11227, loss = 4122.01583356
Iteration 11228, loss = 4119.31261669
Iteration 11229, loss = 4120.04995856
Iteration 11230, loss = 4118.98957943
Iteration 11231, loss = 4119.68070674
Iteration 11232, loss = 4120.68164501
Iteration 11233, loss = 4120.61699990
Iteration 11234, loss = 4119.50041206
Iteration 11235, loss = 4118.75819973
Iteration 11236, loss = 4118.64967707
Iteration 11237, loss = 4118.64560433
Iteration 11238, loss = 4120.68143005
Iteration 11239, loss = 4118.52147034
Iteration 11240, loss = 4120.73198851
Iteration 11241, loss = 4119.85066006
Iteration 11242, loss = 4119.07775805
Iteration 11243, loss = 4118.54401041
Iteration 11244, loss = 4120.85981943
Iteration 11245, loss = 4119.15434167
Iteration 11246, loss = 4119.79423358
Iteration 11247, loss = 4121.89661067
Iteration 11248, loss = 4119.40848923
Iteration 11249, loss = 4117.86394646
Iteration 11250, loss = 4119.80508480
Iteration 11251, loss = 4118.73410714
Iteration 11252, loss = 4117.95817416
Iteration 11253, loss = 4119.32195325
Iteration 11254, loss = 4118.47832576
Iteration 11255, loss = 4119.16959023
Iteration 11256, loss = 4118.41060843
Iteration 11257, loss = 4120.16644268
Iteration 11258, loss = 4119.17687361
Iteration 11259, loss = 4117.41935572
Iteration 11260, loss = 4117.96768444
Iteration 11261, loss = 4120.32949821
Iteration 11262, loss = 4118.37468501
Iteration 11263, loss = 4118.84107318
Iteration 11264, loss = 4116.78538295
Iteration 11265, loss = 4120.98126495
Iteration 11266, loss = 4118.60890885
Iteration 11267, loss = 4117.68261435
Iteration 11268, loss = 4121.24600624
Iteration 11269, loss = 4118.37569764
Iteration 11270, loss = 4121.50908494
Iteration 11271, loss = 4118.09033017
Iteration 11272, loss = 4117.53537428
Iteration 11273, loss = 4117.84718268
Iteration 11274, loss = 4118.79168195
Iteration 11275, loss = 4120.94294740
Iteration 11276, loss = 4117.63004738
Iteration 11277, loss = 4121.61462596
Iteration 11278, loss = 4120.26989249
Iteration 11279, loss = 4116.97764621
Iteration 11280, loss = 4118.14969454
Iteration 11281, loss = 4117.97815902
Iteration 11282, loss = 4117.41341963
Iteration 11283, loss = 4117.14825025
Iteration 11284, loss = 4120.25243470
Iteration 11285, loss = 4117.85504502
Iteration 11286, loss = 4117.97887560
Iteration 11287, loss = 4118.42339688
Iteration 11288, loss = 4118.79341571
Iteration 11289, loss = 4115.52503343
Iteration 11290, loss = 4117.13092210
Iteration 11291, loss = 4116.71080707
Iteration 11292, loss = 4120.56635262
Iteration 11293, loss = 4119.50327741
Iteration 11294, loss = 4116.37817768
Iteration 11295, loss = 4118.35035402
Iteration 11296, loss = 4116.63471174
Iteration 11297, loss = 4119.60857436
Iteration 11298, loss = 4115.28567753
Iteration 11299, loss = 4115.36626985
Iteration 11300, loss = 4117.60800351
Iteration 11301, loss = 4116.28867977
Iteration 11302, loss = 4117.09358964
Iteration 11303, loss = 4115.60439201
Iteration 11304, loss = 4115.59503713
Iteration 11305, loss = 4117.88485961
Iteration 11306, loss = 4118.55493198
Iteration 11307, loss = 4115.95811747
Iteration 11308, loss = 4115.52431445
Iteration 11309, loss = 4115.95155101
Iteration 11310, loss = 4114.48200217
Iteration 11311, loss = 4117.30494407
Iteration 11312, loss = 4117.16639731
Iteration 11313, loss = 4115.54422965
Iteration 11314, loss = 4117.37619330
Iteration 11315, loss = 4118.07006840
Iteration 11316, loss = 4116.21381729
Iteration 11317, loss = 4117.84475079
Iteration 11318, loss = 4119.10692964
Iteration 11319, loss = 4118.55137896
Iteration 11320, loss = 4115.37706077
Iteration 11321, loss = 4112.82772205
Iteration 11322, loss = 4119.22537794
Iteration 11323, loss = 4116.05260427
Iteration 11324, loss = 4115.90457078
Iteration 11325, loss = 4114.61978941
Iteration 11326, loss = 4116.54700476
Iteration 11327, loss = 4115.39908699
Iteration 11328, loss = 4112.20040044
Iteration 11329, loss = 4118.82401747
Iteration 11330, loss = 4116.98895661
Iteration 11331, loss = 4117.66106567
Iteration 11332, loss = 4116.65889594
Iteration 11333, loss = 4115.63937669
Iteration 11334, loss = 4115.72500456
Iteration 11335, loss = 4114.04255584
Iteration 11336, loss = 4114.22569735
Iteration 11337, loss = 4115.79337919
Iteration 11338, loss = 4114.53420786
Iteration 11339, loss = 4116.06029506
Iteration 11340, loss = 4113.60898272
Iteration 11341, loss = 4115.06814286
Iteration 11342, loss = 4115.31301710
Iteration 11343, loss = 4112.83722148
Iteration 11344, loss = 4114.14839670
Iteration 11345, loss = 4114.44820174
Iteration 11346, loss = 4115.85144095
Iteration 11347, loss = 4114.32338105
Iteration 11348, loss = 4113.99396568
Iteration 11349, loss = 4118.79098449
Iteration 11350, loss = 4114.61225965
Iteration 11351, loss = 4115.08282491
Iteration 11352, loss = 4114.83563375
Iteration 11353, loss = 4114.27728632
Iteration 11354, loss = 4117.47461233
Iteration 11355, loss = 4115.58449821
Iteration 11356, loss = 4116.10329370
Iteration 11357, loss = 4114.64643248
Iteration 11358, loss = 4114.97034173
Iteration 11359, loss = 4114.04492407
Iteration 11360, loss = 4116.55765941
Iteration 11361, loss = 4114.92400921
Iteration 11362, loss = 4116.54486427
Iteration 11363, loss = 4114.79330483
Iteration 11364, loss = 4112.80461285
Iteration 11365, loss = 4116.23436124
Iteration 11366, loss = 4114.06082532
Iteration 11367, loss = 4114.12206359
Iteration 11368, loss = 4112.85904631
Iteration 11369, loss = 4116.80494265
Iteration 11370, loss = 4115.83510552
Iteration 11371, loss = 4114.60337228
Iteration 11372, loss = 4113.33633851
Iteration 11373, loss = 4113.61642705
Iteration 11374, loss = 4113.62647620
Iteration 11375, loss = 4113.57019087
Iteration 11376, loss = 4116.00422873
Iteration 11377, loss = 4115.03548092
Iteration 11378, loss = 4114.91749562
Iteration 11379, loss = 4114.95684932
Iteration 11380, loss = 4115.00525911
Iteration 11381, loss = 4115.31450900
Iteration 11382, loss = 4111.27167981
Iteration 11383, loss = 4113.72526493
Iteration 11384, loss = 4115.70921184
Iteration 11385, loss = 4115.71999159
Iteration 11386, loss = 4113.16209804
Iteration 11387, loss = 4112.69958484
Iteration 11388, loss = 4108.62144219
Iteration 11389, loss = 4115.65177246
Iteration 11390, loss = 4114.63842225
Iteration 11391, loss = 4115.51166102
Iteration 11392, loss = 4115.46530228
Iteration 11393, loss = 4112.46602656
Iteration 11394, loss = 4112.04844836
Iteration 11395, loss = 4112.31628726
Iteration 11396, loss = 4115.46621924
Iteration 11397, loss = 4112.53418579
Iteration 11398, loss = 4113.53210779
Iteration 11399, loss = 4113.13079825
Iteration 11400, loss = 4113.79654050
Iteration 11401, loss = 4112.55079175
Iteration 11402, loss = 4114.50146369
Iteration 11403, loss = 4114.13503678
Iteration 11404, loss = 4111.68288931
Iteration 11405, loss = 4111.57158606
Iteration 11406, loss = 4112.78076062
Iteration 11407, loss = 4113.14294323
Iteration 11408, loss = 4112.44968156
Iteration 11409, loss = 4111.97959301
Iteration 11410, loss = 4113.47731836
Iteration 11411, loss = 4114.88154262
Iteration 11412, loss = 4114.65500095
Iteration 11413, loss = 4110.36708952
Iteration 11414, loss = 4112.80212029
Iteration 11415, loss = 4112.09359130
Iteration 11416, loss = 4112.32095801
Iteration 11417, loss = 4113.97078045
Iteration 11418, loss = 4115.02044758
Iteration 11419, loss = 4112.95294050
Iteration 11420, loss = 4112.42768077
Iteration 11421, loss = 4111.32538037
Iteration 11422, loss = 4113.07864497
Iteration 11423, loss = 4112.32223231
Iteration 11424, loss = 4111.73735067
Iteration 11425, loss = 4111.07097663
Iteration 11426, loss = 4111.33969549
Iteration 11427, loss = 4113.73554659
Iteration 11428, loss = 4116.33514881
Iteration 11429, loss = 4112.15333533
Iteration 11430, loss = 4111.30119964
Iteration 11431, loss = 4111.66666146
Iteration 11432, loss = 4110.90923875
Iteration 11433, loss = 4112.93563870
Iteration 11434, loss = 4109.88787717
Iteration 11435, loss = 4111.54921468
Iteration 11436, loss = 4112.27901662
Iteration 11437, loss = 4113.20835616
Iteration 11438, loss = 4113.29676888
Iteration 11439, loss = 4113.68075110
Iteration 11440, loss = 4111.58682460
Iteration 11441, loss = 4111.80347754
Iteration 11442, loss = 4109.98824155
Iteration 11443, loss = 4113.47177363
Iteration 11444, loss = 4111.26120824
Iteration 11445, loss = 4111.36543033
Iteration 11446, loss = 4112.98411735
Iteration 11447, loss = 4110.96004502
Iteration 11448, loss = 4110.09215689
Iteration 11449, loss = 4110.62092701
Iteration 11450, loss = 4110.57593481
Iteration 11451, loss = 4115.92521188
Iteration 11452, loss = 4110.52337233
Iteration 11453, loss = 4110.46571981
Iteration 11454, loss = 4111.74319664
Iteration 11455, loss = 4110.83197264
Iteration 11456, loss = 4112.42948709
Iteration 11457, loss = 4109.11812772
Iteration 11458, loss = 4112.35873720
Iteration 11459, loss = 4112.42045346
Iteration 11460, loss = 4108.80917600
Iteration 11461, loss = 4114.72550734
Iteration 11462, loss = 4110.35991752
Iteration 11463, loss = 4108.76245211
Iteration 11464, loss = 4112.09592012
Iteration 11465, loss = 4110.52008165
Iteration 11466, loss = 4112.63264274
Iteration 11467, loss = 4108.76383840
Iteration 11468, loss = 4113.61417260
Iteration 11469, loss = 4110.62049336
Iteration 11470, loss = 4111.55635324
Iteration 11471, loss = 4110.22752959
Iteration 11472, loss = 4111.22882400
Iteration 11473, loss = 4109.21412683
Iteration 11474, loss = 4110.33085691
Iteration 11475, loss = 4109.51870175
Iteration 11476, loss = 4109.23014104
Iteration 11477, loss = 4109.89605575
Iteration 11478, loss = 4108.75163119
Iteration 11479, loss = 4109.57415367
Iteration 11480, loss = 4109.67186680
Iteration 11481, loss = 4109.34688581
Iteration 11482, loss = 4107.90530338
Iteration 11483, loss = 4115.22785330
Iteration 11484, loss = 4111.42946378
Iteration 11485, loss = 4112.89388472
Iteration 11486, loss = 4109.30498291
Iteration 11487, loss = 4109.80544080
Iteration 11488, loss = 4109.82163911
Iteration 11489, loss = 4108.35813495
Iteration 11490, loss = 4109.30246311
Iteration 11491, loss = 4108.87158483
Iteration 11492, loss = 4109.98017431
Iteration 11493, loss = 4111.44963190
Iteration 11494, loss = 4110.13652840
Iteration 11495, loss = 4110.02959328
Iteration 11496, loss = 4110.22722885
Iteration 11497, loss = 4111.78926238
Iteration 11498, loss = 4109.20998769
Iteration 11499, loss = 4108.83092135
Iteration 11500, loss = 4110.59529594
Iteration 11501, loss = 4109.94938536
Iteration 11502, loss = 4113.33600133
Iteration 11503, loss = 4112.00491338
Iteration 11504, loss = 4108.96780107
Iteration 11505, loss = 4109.92514297
Iteration 11506, loss = 4110.43737034
Iteration 11507, loss = 4109.03199763
Iteration 11508, loss = 4109.05714472
Iteration 11509, loss = 4108.58808636
Iteration 11510, loss = 4107.42592720
Iteration 11511, loss = 4108.52937629
Iteration 11512, loss = 4109.39856988
Iteration 11513, loss = 4113.42021162
Iteration 11514, loss = 4109.22512642
Iteration 11515, loss = 4110.39449504
Iteration 11516, loss = 4107.34379715
Iteration 11517, loss = 4109.98551875
Iteration 11518, loss = 4107.47482895
Iteration 11519, loss = 4110.20496252
Iteration 11520, loss = 4109.11060418
Iteration 11521, loss = 4112.96862301
Iteration 11522, loss = 4108.02130411
Iteration 11523, loss = 4109.64167320
Iteration 11524, loss = 4106.93869357
Iteration 11525, loss = 4109.90728883
Iteration 11526, loss = 4108.43635938
Iteration 11527, loss = 4107.00744014
Iteration 11528, loss = 4107.35437282
Iteration 11529, loss = 4108.78874668
Iteration 11530, loss = 4107.52687839
Iteration 11531, loss = 4107.71212391
Iteration 11532, loss = 4109.07432746
Iteration 11533, loss = 4109.74687900
Iteration 11534, loss = 4111.05336028
Iteration 11535, loss = 4107.95242976
Iteration 11536, loss = 4109.30261268
Iteration 11537, loss = 4108.30037478
Iteration 11538, loss = 4106.36574033
Iteration 11539, loss = 4105.75424312
Iteration 11540, loss = 4110.57584817
Iteration 11541, loss = 4110.09280537
Iteration 11542, loss = 4108.31573620
Iteration 11543, loss = 4109.39717809
